STORED_PROCEDURE,PIVOT,COL_SCAN,FILES_SCANNED,WINDOW_FUNCTIONS,IN_SPROC,TABLE_ROWS,USAGE_TRACKING_REWRITERULES,STATEMENT_TYPE_ID,AGGREGATION_PLACEMENT,SAMPLE_CLAUSE,FILTER_PULLUP_FLATTEN,DUR_COMPILING,WAREHOUSE_SIZE,UNPIVOT,IS_RESTART,RECURSIVE_WITH,CONNECT_BY,LIMIT_PROJECTION_PUSHDOWN,FILTER_PUSHDOWN,LIMIT_NARY_UNION_ALL_PUSHDOWN,RUNTIME_PRUNING_MULTIPLE_BLOOM_FILTERS,IS_CACHE_HIT,NUM_TABLES,COL_PART_KEY,COL_JOIN_KEY,BYTES_SCANNED,TABLE_FILES,TOTAL_DURATION,FILTER_PUSHDOWN_FLATTEN,JAVASCRIPT,COL_GROUP_KEY,PRODUCED_ROWS,BLOOM_FILTER_HASH_SHARING,STORED_PROCEDURE_CHILD_JOB,JOIN_SKEW_HANDLING,BCAST_FAST_HT_MERGE,SMART_SCAN,USAGE_TRACKING_COMPILE,COL_JOIN_FILTER,AGGREGATION_ELIMINATION,DUR_GS_EXECUTING,SERVER_COUNT,USAGE_TRACKING_VISITORS,ROWS_SCANNED,IN_TASK,USAGE_TRACKING_IOEVENTS,DUR_XP_EXECUTING,QUALIFY_CLAUSE,COL_PART_ORDER_KEY,NARY_UNION_ALL,COL_PRUNING,LIMIT_LEFT_OUTER_JOIN_PUSHDOWN,COL_ORDER_KEY,HAS_OLTP_FLAG,HAS_RESTART,GS_JOB_CREDITS,JOB_CREDITS,NUM_EXTERNAL_TABLES,NUM_MVS,NUM_DATA_SHARING_TABLES,JOB_CREDITS.1,NUM_MVS_ON_EXTERNAL_TABLES,NUM_COPY_TARGET_TABLES,NUM_DATA_LAKE_TARGET_TABLES,VARIANT_COLUMN_ACCESS,QUEUE_TIME,XP_JOB_CREDITS,NUM_SO_MVS,NUM_CLUSTERED_OBJECTS,LATEST_CLUSTER_NUMBER,GS_MICRO_CREDITS,IO_REMOTE_EXTERNAL_WRITE_BYTES,JOB_WRITE_BYTES,JOB_READ_BYTES,NUM_CLONED_OBJECTS,FILES_CREATED,FILES_REGISTERED,GS_COPY_LOADABLE_EXTERNAL_FILES,FILTERED_FILES,STATS_FILES_SCANNED,NUM_MASKED_TABLES,SCAN_RSO,NUM_SHARED_TABLES_WITH_JOBS,NUM_TABLES_IN_SHARE,IS_ACCELERATED,NUM_TABLES_WITH_DS_TOOL_JOBS,FILES_ASSIGNED_TO_SCAN,EXTERNAL_FUNCTIONS,PYTHON_FUNCTIONS,JAVA_FUNCTIONS,NUM_ACCOUNT_USAGE_TABLES,NUM_TAGGED_TABLES,PYTHON_DS_FUNCTIONS
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,178,8,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,382,-1,-1,1,0,-1,-1,-1,-1,-1,-1,0,-1,60,1,-1,0,0,-1,68,-1,0,-1,3,-1,0,0,0,4.8e-05,7.819638889e-05,0,0,0,7.819638889e-05,0,0,0,1,0,3.019638889e-05,0,1,2.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,38,3916,-1,0,2903129085,-1,12544,-1,-1,-1,893,1,-1,0,-1,-1,-1,-1,-1,-1,0,8,0,21,21647208448,14063,6723,-1,-1,9,201,-1,-1,-1,-1,-1,-1,0,-1,51,1,-1,1005532287,0,-1,5464,-1,0,-1,28,-1,3,0,0,0.000192,0.0092626,0,0,0,0.0092626,0,2,0,0,0,0.0090706,0,8,0.0,192,0,663123936,676672160,1,8,8,0,1089,752,0,3743,0,0,0,0,3916,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,66,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,595,-1,-1,0,223,-1,-1,-1,-1,-1,-1,0,-1,28,1,-1,0,0,-1,108,-1,0,-1,0,-1,0,0,0,6e-05,0.00018,0,0,0,0.00018,0,0,0,0,0,0.00012,0,0,0.0,60,0,212992,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,57,1,-1,0,99303,-1,12544,-1,-1,-1,98,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,2629632,1,476,-1,-1,0,4629,-1,-1,-1,-1,-1,-1,0,-1,34,2,-1,99303,0,-1,234,-1,0,-1,1,-1,0,0,0,3.7e-05,8.762555556e-05,0,0,0,8.762555556e-05,0,1,0,0,0,5.062555556e-05,0,0,2.0,37,0,380416,1822208,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0
-1,-1,7,0,-1,0,0,-1,12544,-1,-1,-1,249,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,581,-1,-1,0,23744,-1,-1,-1,-1,-1,-1,0,-1,59,1,-1,0,0,-1,127,-1,0,-1,0,-1,0,0,0,6.6e-05,0.000377,0,0,0,0.000377,0,0,0,0,0,0.000311,0,0,0.0,66,0,1051648,489472,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-1,-1,6,2,-1,0,40,-1,12544,-1,-1,-1,171,2,-1,0,-1,-1,-1,-1,-1,-1,0,2,0,1,18944,2,1998,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,29,2,-1,40,0,-1,113,-1,0,-1,0,-1,0,0,0,5.5e-05,0.0001012794444,0,0,0,0.0001012794444,0,0,0,3,1522,4.627944444e-05,0,0,0.0,55,0,29696,18944,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,87,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,317,-1,-1,0,162,-1,-1,-1,-1,-1,-1,0,-1,31,1,-1,0,0,-1,76,-1,0,-1,0,-1,0,0,0,3.6e-05,7.093888889e-05,0,0,0,7.093888889e-05,0,0,0,0,0,3.493888889e-05,0,0,0.0,36,0,14336,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,113,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,365,-1,-1,0,15,-1,-1,-1,-1,-1,-1,0,-1,18,1,-1,0,0,-1,66,-1,0,-1,0,-1,0,0,0,4.5e-05,0.000551,0,0,0,0.000551,0,0,0,0,0,0.000506,0,0,0.0,45,0,5120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,3,64,-1,0,34972,-1,12544,-1,-1,-1,64,8,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,8754688,64,819,-1,-1,0,34972,-1,-1,-1,-1,-1,-1,0,-1,11,8,-1,34972,0,-1,602,-1,0,-1,0,-1,0,0,0,3.3e-05,0.0004006533333,0,0,0,0.0004006533333,0,0,0,0,0,0.0003676533333,0,0,4.0,33,0,25432448,8754688,0,56,56,0,0,64,0,73,0,0,0,0,64,0,0,0,0,0,0
-1,-1,5,0,-1,1,0,-1,12544,-1,-1,-1,38,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,274,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,50,1,-1,0,1,-1,79,-1,0,-1,0,-1,0,0,0,2.9e-05,6.7e-05,0,0,0,6.7e-05,0,0,0,0,0,3.8e-05,0,0,0.0,29,0,4096,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,5,0,-1,0,0,-1,12544,-1,-1,-1,81,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,438,-1,-1,0,406,-1,-1,-1,-1,-1,-1,0,-1,106,1,-1,0,0,-1,141,-1,0,-1,0,-1,0,0,0,4.3e-05,0.0003100044445,0,0,0,0.0003100044445,0,0,0,0,0,0.0002670044445,0,0,0.0,43,0,1182720,590336,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,20,0,-1,1,0,-1,12544,-1,-1,-1,84,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1658,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,48,1,-1,0,0,-1,171,-1,0,-1,0,-1,0,0,0,6.8e-05,7.919722222e-05,0,0,0,7.919722222e-05,0,0,0,0,0,1.119722222e-05,0,0,1.0,68,0,10240,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,44,8,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,3415,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,26,1,-1,0,0,-1,35,-1,0,-1,1,-1,0,0,0,1.9e-05,5.616222222e-05,0,0,0,5.616222222e-05,0,0,0,1,3249,3.716222222e-05,0,1,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,44,0,-1,1,0,-1,12544,-1,-1,-1,399,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,994,-1,-1,0,2229,-1,-1,-1,-1,-1,-1,0,-1,198,1,-1,0,1,-1,279,-1,0,-1,0,-1,0,0,0,0.000109,0.0001319733333,0,0,0,0.0001319733333,0,0,0,0,0,2.297333333e-05,0,0,0.0,109,0,1132704,381952,0,1,1,0,0,2,0,100,0,0,0,0,2,0,0,0,0,0,0
-1,-1,4,0,-1,0,0,-1,12544,-1,-1,-1,86,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,196,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,56,1,-1,0,0,-1,10,-1,0,-1,0,-1,0,0,0,2.8e-05,3.435194444e-05,0,0,0,3.435194444e-05,0,0,0,0,0,6.351944444e-06,0,0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
-1,-1,14,1,-1,0,1,-1,12544,-1,-1,-1,171,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,2,3072,1,404,-1,-1,1,1,-1,-1,-1,-1,-1,-1,0,-1,28,1,-1,1,0,-1,102,-1,0,-1,1,-1,0,0,0,4.6e-05,0.000173,0,0,0,0.000173,0,0,0,0,0,0.000127,0,0,0.0,46,0,7168,10240,0,1,1,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,0
-1,-1,5,0,-1,1,0,-1,12544,-1,-1,-1,76,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,588,-1,-1,0,70564,-1,-1,-1,-1,-1,-1,0,-1,63,1,-1,0,0,-1,346,-1,0,-1,0,-1,0,0,0,3.5e-05,0.0001075711111,0,0,0,0.0001075711111,0,0,0,0,0,7.257111111e-05,0,0,0.0,35,0,2270208,1137152,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,27,1,-1,0,44344,-1,12544,-1,-1,-1,185,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,2638336,1,779,-1,-1,0,16685,-1,-1,-1,-1,-1,-1,0,-1,50,1,-1,44344,0,-1,414,-1,0,-1,1,-1,0,0,0,5.3e-05,0.0001019305556,0,0,0,0.0001019305556,0,1,0,0,0,4.893055556e-05,0,0,0.0,53,0,1957888,2797568,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
-1,-1,6,32,-1,0,63,-1,12544,-1,-1,-1,165,4,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,63488,32,2232,-1,-1,2,134421,-1,-1,-1,-1,-1,-1,0,-1,36,4,-1,63,0,-1,914,-1,0,-1,0,-1,0,0,0,5.4e-05,0.0003315477778,0,0,0,0.0003315477778,0,0,0,4,960,0.0002775477778,0,0,2.0,54,0,5168448,1764352,0,4,4,0,0,36,0,341,0,0,0,0,36,0,0,0,0,0,0
-1,-1,70,0,-1,1,0,-1,12544,-1,-1,-1,210,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,609,-1,-1,0,1056,-1,-1,-1,-1,-1,-1,0,-1,73,1,-1,0,1,-1,212,-1,0,-1,0,-1,0,0,0,6e-05,7.694888889e-05,0,0,0,7.694888889e-05,0,0,0,0,0,1.694888889e-05,0,0,0.0,60,0,836096,857088,0,1,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0
-1,-1,103,1,-1,0,990,-1,12544,-1,-1,-1,224,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,194048,1,889,-1,-1,0,10799,-1,-1,-1,-1,-1,-1,0,-1,41,2,-1,990,0,-1,440,-1,0,-1,1,-1,0,0,0,6.7e-05,0.000413,0,0,0,0.000413,0,1,0,0,0,0.000346,0,0,0.0,67,0,1815712,782848,0,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,5,0,-1,1,0,-1,12544,-1,-1,-1,110,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,348,-1,-1,0,7133,-1,-1,-1,-1,-1,-1,0,-1,50,1,-1,0,1,-1,88,-1,0,-1,0,-1,0,0,0,3.8e-05,0.00023,0,0,0,0.00023,0,0,0,0,0,0.000192,0,0,0.0,38,0,281088,93696,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,13,0,-1,0,0,-1,12544,-1,-1,-1,73,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,296,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,0,0,-1,71,-1,0,-1,0,-1,0,0,0,3.4e-05,5.5e-05,0,0,0,5.5e-05,0,0,0,0,0,2.1e-05,0,0,0.0,34,0,8192,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,48,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,295,-1,-1,0,30,-1,-1,-1,-1,-1,-1,0,-1,46,1,-1,0,0,-1,68,-1,0,-1,0,-1,0,0,0,3.4e-05,5.304666667e-05,0,0,0,5.304666667e-05,0,0,0,0,0,1.904666667e-05,0,0,0.0,34,0,7168,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,7,1,-1,0,47769,-1,12544,-1,-1,-1,198,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,2,0,627712,1,810,-1,-1,0,47769,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,47769,0,-1,422,-1,2,-1,0,-1,0,0,0,5.9e-05,0.0001182441667,0,0,0,0.0001182441667,0,0,0,0,0,5.924416667e-05,0,0,1.0,59,0,1886368,627712,0,1,1,0,0,1,0,100,0,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,101,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,334,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,15,1,-1,0,0,-1,120,-1,0,-1,5,-1,0,0,0,3.3e-05,6.433111111e-05,0,0,0,6.433111111e-05,0,0,0,2,0,3.133111111e-05,0,0,1.0,33,0,5120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,4,32,-1,0,10446233314,-1,12544,-1,-1,-1,119,4,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,231996928,7792,1754,-1,-1,2,377637,-1,-1,-1,-1,-1,-1,0,-1,46,4,-1,26812227,0,-1,1450,-1,0,-1,1,-1,0,0,0,4.2e-05,0.001396016667,0,0,0,0.001396016667,0,0,0,0,0,0.001354016667,0,0,0.0,42,0,9136128,231996928,0,4,4,0,0,32,0,142,0,0,0,0,32,0,0,0,0,0,0
-1,-1,18,4,-1,0,9885,-1,12544,-1,-1,-1,189,2,-1,0,-1,-1,-1,-1,-1,-1,0,4,0,6,115712,4,487,-1,-1,0,23,-1,-1,-1,-1,-1,-1,0,-1,44,2,-1,9885,0,-1,108,-1,0,-1,3,-1,0,0,0,5.7e-05,0.000195,0,0,0,0.000195,0,1,0,0,0,0.000138,0,0,0.0,57,0,10240,102400,0,1,1,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,124,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,360,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,14,1,-1,0,0,-1,106,-1,0,-1,5,-1,0,0,0,3.9e-05,6.984444444e-05,0,0,0,6.984444444e-05,0,0,0,2,0,3.084444444e-05,0,0,1.0,39,0,5120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,5,3,-1,1,27,-1,12544,-1,-1,-1,134,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,16896,1,204,-1,-1,2,0,-1,-1,-1,-1,-1,-1,2,-1,19,1,-1,81,1,-1,26,-1,0,-1,1,-1,2,0,0,2.7e-05,3.093055556e-05,0,0,0,3.093055556e-05,0,0,0,0,0,3.930555556e-06,0,0,1.0,27,0,0,16896,1,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0
-1,-1,6,32,-1,0,715,-1,12544,-1,-1,-1,155,4,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,65536,32,486,-1,-1,2,2608,-1,-1,-1,-1,-1,-1,0,-1,35,4,-1,715,0,-1,176,-1,0,-1,0,-1,0,0,0,4.7e-05,0.0001087644444,0,0,0,0.0001087644444,0,0,0,4,0,6.176444444e-05,0,0,2.0,47,0,161280,96768,0,4,4,0,0,36,0,0,0,0,0,0,36,0,0,0,0,0,0
-1,-1,6,2,-1,0,621318,-1,12544,-1,-1,-1,398,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,77312,125,6972,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,38,0,-1,114,-1,0,-1,1,-1,0,0,0,7.8e-05,9.336888889e-05,0,0,0,9.336888889e-05,0,0,0,3,6343,1.536888889e-05,0,1,0.0,78,0,0,77312,0,0,0,0,6,2,0,0,0,0,0,0,2,0,0,0,0,0,0
-1,-1,19,0,-1,0,0,-1,12544,-1,-1,-1,84,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,715,-1,-1,0,49616,-1,-1,-1,-1,-1,-1,0,-1,51,1,-1,0,0,-1,474,-1,0,-1,0,-1,0,0,0,3.5e-05,0.001093670556,0,0,0,0.001093670556,0,0,0,0,0,0.001058670556,0,0,0.0,35,0,2034688,1032704,0,1,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0
-1,-1,43,1,-1,0,73297,-1,12544,-1,-1,-1,134,2,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,5302784,1,6016,-1,-1,0,11193,-1,-1,-1,-1,-1,-1,0,-1,36,2,-1,73297,0,-1,528,-1,0,-1,1,-1,0,0,0,4.6e-05,0.00010558,0,0,0,0.00010558,0,1,0,0,5187,5.958e-05,0,0,3.0,46,0,851616,3456000,0,1,1,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0
-1,-1,21,0,-1,0,0,-1,12544,-1,-1,-1,98,2,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,656,-1,-1,0,7080,-1,-1,-1,-1,-1,-1,0,-1,39,1,-1,0,0,-1,399,-1,0,-1,0,-1,0,0,0,3.9e-05,0.0002423888889,0,0,0,0.0002423888889,0,0,0,0,0,0.0002033888889,0,0,0.0,39,0,4672672,1557504,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,52,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,169,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,62,1,-1,0,0,-1,10,-1,0,-1,0,-1,0,0,0,2.4e-05,2.574583333e-05,0,0,0,2.574583333e-05,0,0,0,0,0,1.745833333e-06,0,0,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,-1,19,324,-1,0,18421401,-1,12544,-1,-1,-1,249,4,-1,0,-1,-1,-1,-1,-1,-1,0,2,1,0,2029297152,324,3355,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,31,4,-1,18421401,0,-1,2574,-1,1,-1,1,-1,2,0,0,8.4e-05,0.01298895,0,0,0,0.01298895,0,0,0,1,217,0.01290495,0,0,1.0,84,0,248720032,248677888,2,1,1,0,0,324,0,1491,0,0,0,0,324,0,0,0,0,0,0
-1,-1,26,0,-1,1,0,-1,12544,-1,-1,-1,165,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,388,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,26,1,-1,0,0,-1,79,-1,0,-1,0,-1,0,0,0,4.5e-05,6.595444444e-05,0,0,0,6.595444444e-05,0,0,0,0,0,2.095444444e-05,0,0,1.0,45,0,14336,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,88,1,-1,1,568,-1,12544,-1,-1,-1,196,16,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,6,28672,1,1053,-1,-1,0,11725,-1,-1,-1,-1,-1,-1,0,-1,39,16,-1,568,0,-1,708,-1,0,-1,1,-1,0,0,0,5.2e-05,0.0003861688889,0,0,0,0.0003861688889,0,0,0,0,0,0.0003341688889,0,0,5.0,52,0,2078208,688640,0,16,16,0,0,17,0,221,0,0,0,0,176,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,40,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,389,-1,-1,0,3,-1,-1,-1,-1,-1,-1,0,-1,24,1,-1,0,0,-1,200,-1,0,-1,0,-1,0,0,0,2.8e-05,0.0001079372222,0,0,0,0.0001079372222,0,0,0,0,0,7.993722222e-05,0,0,0.0,28,0,6144,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,5,0,-1,1,0,-1,12544,-1,-1,-1,363,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,705,-1,-1,2,0,-1,-1,-1,-1,-1,-1,0,-1,26,1,-1,0,1,-1,183,-1,0,-1,3,-1,0,0,0,7.9e-05,0.0001228888889,0,0,0,0.0001228888889,0,0,0,1,0,4.388888889e-05,0,0,6.0,79,0,0,8192,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-1,-1,2,0,-1,0,0,-1,12544,-1,-1,-1,88,4,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,10371,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,20,1,-1,0,0,-1,40,-1,0,-1,0,-1,0,0,0,2.2e-05,3.706777778e-05,0,0,0,3.706777778e-05,0,0,0,2,10184,1.506777778e-05,0,0,2.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,19,0,-1,1,0,-1,12544,-1,-1,-1,195,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,914,-1,-1,0,2019,-1,-1,-1,-1,-1,-1,0,-1,132,1,-1,0,1,-1,471,-1,0,-1,0,-1,0,0,0,6.8e-05,9.592611111e-05,0,0,0,9.592611111e-05,0,0,0,0,0,2.792611111e-05,0,0,1.0,68,0,2092704,697856,0,1,1,0,0,1,0,199,0,0,0,0,1,0,0,0,0,0,0
-1,-1,22,0,-1,0,0,-1,12544,-1,-1,-1,90,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,368,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,26,1,-1,0,0,-1,103,-1,0,-1,0,-1,0,0,0,4e-05,0.0001114538889,0,0,0,0.0001114538889,0,0,0,0,0,7.145388889e-05,0,0,0.0,40,0,14336,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,8,0,-1,1,0,-1,12544,-1,-1,-1,163,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,401,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,36,1,-1,0,1,-1,104,-1,0,-1,0,-1,0,0,0,4.5e-05,5.320444444e-05,0,0,0,5.320444444e-05,0,0,0,0,0,8.204444444e-06,0,0,0.0,45,0,5120,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-1,-1,35,1,-1,0,12422,-1,12544,-1,-1,-1,207,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,1210880,1,630,-1,-1,0,10792,-1,-1,-1,-1,-1,-1,0,-1,48,1,-1,12422,0,-1,251,-1,0,-1,1,-1,0,0,0,5.6e-05,8.36225e-05,0,0,0,8.36225e-05,0,1,0,0,0,2.76225e-05,0,0,0.0,56,0,1233920,1571840,0,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
-1,-1,22,1,-1,0,9872,-1,12544,-1,-1,-1,45,1,-1,0,-1,-1,-1,-1,-1,-1,0,1,0,0,186880,1,1026,-1,-1,0,136866,-1,-1,-1,-1,-1,-1,0,-1,40,1,-1,9872,0,-1,815,-1,0,-1,1,-1,3,0,0,3.1e-05,0.003615,0,0,0,0.003615,0,1,0,0,0,0.003584,0,1,0.0,31,0,2507776,1350656,0,1,1,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,25,4,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,329,-1,-1,0,1,-1,-1,-1,-1,-1,-1,0,-1,29,1,-1,0,0,-1,157,-1,0,-1,0,-1,0,0,0,2.6e-05,0.0001096,0,0,0,0.0001096,0,0,0,0,0,8.36e-05,0,0,0.0,26,0,6144,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,0,0,-1,0,0,-1,12544,-1,-1,-1,36,1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,250,-1,-1,0,28,-1,-1,-1,-1,-1,-1,0,-1,16,1,-1,0,0,-1,78,-1,0,-1,0,-1,0,0,0,2.6e-05,5.347222222e-05,0,0,0,5.347222222e-05,0,0,0,0,0,2.747222222e-05,0,0,0.0,26,0,7168,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,-1,72,4,-1,1,33837,-1,12544,-1,-1,-1,181,2,-1,0,-1,-1,-1,-1,-1,-1,0,2,0,2,3980288,4,898,-1,-1,1,2,-1,-1,-1,-1,-1,-1,0,-1,69,2,-1,33837,1,-1,177,-1,0,-1,4,-1,0,0,0,6.8e-05,7.862e-05,0,0,0,7.862e-05,0,0,0,0,277,1.062e-05,0,1,0.0,68,0,44544,18432,0,1,1,0,0,2,0,0,0,1,0,0,5,0,0,0,0,0,0
-1,-1,2,0,-1,1,0,-1,12544,-1,-1,-1,80,16,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,511,-1,-1,0,6,-1,-1,-1,-1,-1,-1,0,-1,48,1,-1,0,0,-1,248,-1,0,-1,0,-1,0,0,0,4e-05,0.0001755972222,0,0,0,0.0001755972222,0,0,0,0,0,0.0001355972222,0,0,3.0,40,0,4608,1536,0,1,1,0,0,1,0,100,0,0,0,0,1,0,0,0,0,0,0
